date,market,product,total_qty,total_amount,avg_price
2024-01-12,garak,양파,828972.0,810617150,977.9
2024-01-12,garak,오이,136764.0,511692000,3741.4
2024-01-12,garak,토마토,110601.7,425524400,3847.4
2024-01-12,garak,파프리카,64405.0,411853500,6394.7
2024-01-12,garak,포도,44271.3,322393500,7282.2
2024-01-12,national,감귤,1428063.0,4732862300,3314.2
2024-01-12,national,감자,704279.0,1142310316,1622.0
2024-01-12,national,깻잎,57537.9,500422862,8697.3
2024-01-12,national,당근,310346.0,245177282,790.0
2024-01-12,national,대파,833697.1,1871161069,2244.4
2024-01-12,national,딸기,355503.9,4713550710,13258.8
2024-01-12,national,마늘,80779.5,361794146,4478.8
2024-01-12,national,무,1231463.4,426484232,346.3
2024-01-12,national,배추,670620.5,413646002,616.8
2024-01-12,national,사과,1485671.8,7211668320,4854.1
2024-01-12,national,상추,175324.0,690849707,3940.4
2024-01-12,national,시금치,254946.0,824173851,3232.7
2024-01-12,national,양배추,669816.9,290818641,434.2
2024-01-12,national,양파,1868654.5,1860230720,995.5
2024-01-12,national,오이,296578.0,1080206927,3642.2
2024-01-12,national,토마토,213236.2,803820570,3769.6
2024-01-12,national,파프리카,89308.4,573419933,6420.7
2024-01-12,national,포도,145025.3,1110335300,7656.1
2024-01-13,daejeon,감귤,103027.5,359811000,3492.4
2024-01-13,daejeon,감자,23180.0,47734400,2059.3
2024-01-13,daejeon,깻잎,4028.9,40329998,10010.2
2024-01-13,daejeon,당근,17860.0,19444200,1088.7
2024-01-13,daejeon,대파,53254.0,113266270,2126.9
2024-01-13,daejeon,딸기,22772.5,363602800,15966.7
2024-01-13,daejeon,마늘,18226.0,69332160,3804.0
2024-01-13,daejeon,무,42468.5,16079010,378.6
2024-01-13,daejeon,배추,35088.0,27155550,773.9
2024-01-13,daejeon,사과,30490.0,152044200,4986.7
2024-01-13,daejeon,상추,15264.0,62266783,4079.3
2024-01-13,daejeon,시금치,22029.6,71393924,3240.8
2024-01-13,daejeon,양배추,78608.0,36684564,466.7
2024-01-13,daejeon,양파,76986.0,68810800,893.8
2024-01-13,daejeon,오이,8905.0,40984305,4602.4
2024-01-13,daejeon,토마토,3225.0,11948100,3704.8
2024-01-13,daejeon,파프리카,2660.5,17436150,6553.7
2024-01-13,daejeon,포도,15802.3,129293000,8181.9
2024-01-13,garak,감귤,292152.8,1099999000,3765.1
2024-01-13,garak,감자,217340.0,322771000,1485.1
2024-01-13,garak,깻잎,29465.2,285387950,9685.6
2024-01-13,garak,당근,134980.0,111839000,828.6
2024-01-13,garak,대파,425380.0,781225100,1836.5
2024-01-13,garak,딸기,146289.2,2495387600,17057.9
2024-01-13,garak,마늘,11150.2,54537880,4891.2
2024-01-13,garak,무,348734.0,142336000,408.2
2024-01-13,garak,배추,246540.0,146402400,593.8
2024-01-13,garak,사과,15055.2,57930000,3847.8
2024-01-13,garak,상추,77692.0,331251100,4263.6
2024-01-13,garak,시금치,109875.2,385438970,3508.0
2024-01-13,garak,양배추,230339.0,116787300,507.0
2024-01-13,garak,양파,589672.5,569327450,965.5
2024-01-13,garak,오이,116896.0,478339200,4092.0
2024-01-13,garak,토마토,57716.8,247476500,4287.8
2024-01-13,garak,파프리카,56250.0,344479500,6124.1
2024-01-13,garak,포도,48783.2,368590000,7555.7
2024-01-13,national,감귤,1235627.5,4247142640,3437.2
2024-01-13,national,감자,504676.1,790509463,1566.4
2024-01-13,national,깻잎,59260.6,558765904,9429.0
2024-01-13,national,당근,386950.0,327130961,845.4
2024-01-13,national,대파,773188.1,1552790786,2008.3
2024-01-13,national,딸기,386829.5,6054217010,15650.9
2024-01-13,national,마늘,63580.8,296215438,4658.9
2024-01-13,national,무,792306.5,304478040,384.3
2024-01-13,national,배추,514957.8,319618545,620.7
2024-01-13,national,사과,642956.2,2956189770,4597.8
2024-01-13,national,상추,175079.0,753437077,4303.4
2024-01-13,national,시금치,236491.4,773472395,3270.6
2024-01-13,national,양배추,572052.7,268038384,468.6
2024-01-13,national,양파,1357664.5,1332946790,981.8
2024-01-13,national,오이,239820.0,935455806,3900.7
2024-01-13,national,토마토,119475.8,475734810,3981.9
2024-01-13,national,파프리카,77574.7,488156600,6292.7
2024-01-13,national,포도,146463.6,1088031050,7428.7
2024-01-15,daejeon,감귤,124682.0,452781300,3631.5
2024-01-15,daejeon,감자,80060.0,125232200,1564.2
2024-01-15,daejeon,깻잎,4019.5,44304450,11022.4
2024-01-15,daejeon,당근,36820.0,34231800,929.7
2024-01-15,daejeon,대파,55458.0,120127920,2166.1
2024-01-15,daejeon,딸기,24660.0,367077600,14885.5
2024-01-15,daejeon,마늘,21520.0,106638420,4955.3
2024-01-15,daejeon,무,105871.1,42722832,403.5
2024-01-15,daejeon,배추,57055.0,42274680,740.9
2024-01-15,daejeon,사과,26740.0,129101700,4828.0
2024-01-15,daejeon,상추,13757.0,62521250,4544.7
2024-01-15,daejeon,시금치,19420.8,66840421,3441.7
2024-01-15,daejeon,양배추,41563.0,18127080,436.1
2024-01-15,daejeon,양파,99067.0,91399500,922.6
2024-01-15,daejeon,오이,21433.0,100107000,4670.7
2024-01-15,daejeon,토마토,8857.5,34827000,3931.9
2024-01-15,daejeon,파프리카,2010.0,16756514,8336.6
2024-01-15,daejeon,포도,11998.0,106735400,8896.1
2024-01-15,garak,감귤,371262.2,1472814200,3967.0
2024-01-15,garak,감자,238460.0,385211000,1615.4
2024-01-15,garak,깻잎,35436.4,381788225,10773.9
2024-01-15,garak,당근,230590.0,198997000,863.0
2024-01-15,garak,대파,387306.0,900787000,2325.8
2024-01-15,garak,딸기,143827.8,2190332300,15228.9
2024-01-15,garak,마늘,15334.4,68747820,4483.2
2024-01-15,garak,무,600798.0,236731800,394.0
2024-01-15,garak,배추,366205.5,205220000,560.4
2024-01-15,garak,사과,142750.4,860655500,6029.1
2024-01-15,garak,상추,70362.0,368168300,5232.5
2024-01-15,garak,시금치,125181.2,465952840,3722.2
2024-01-15,garak,양배추,347827.0,179779000,516.9
2024-01-15,garak,양파,609279.0,622601050,1021.9
2024-01-15,garak,오이,229090.0,1008230300,4401.0
2024-01-15,garak,토마토,93586.1,452540100,4835.5
2024-01-15,garak,파프리카,39961.0,277219500,6937.3
2024-01-15,garak,포도,39009.0,306945500,7868.6
2024-01-15,national,감귤,1674054.0,6133080780,3663.6
2024-01-15,national,감자,829903.0,1341176911,1616.1
2024-01-15,national,깻잎,70328.0,722673322,10275.8
2024-01-15,national,당근,541468.0,475008553,877.3
2024-01-15,national,대파,776586.6,1833197833,2360.6
2024-01-15,national,딸기,403705.6,5973217350,14796.0
2024-01-15,national,마늘,84860.7,379366020,4470.5
2024-01-15,national,무,1416762.9,548107442,386.9
2024-01-15,national,배추,868075.6,515553006,593.9
2024-01-15,national,사과,1785227.4,9131741872,5115.2
2024-01-15,national,상추,174628.0,861439555,4933.0
2024-01-15,national,시금치,283071.4,991798034,3503.7
2024-01-15,national,양배추,617990.3,307497175,497.6
2024-01-15,national,양파,1621752.0,1624249016,1001.5
2024-01-15,national,오이,461211.5,1937539337,4201.0
2024-01-15,national,토마토,193675.6,842815740,4351.7
2024-01-15,national,파프리카,65912.1,458537408,6956.8
2024-01-15,national,포도,136493.9,1078853260,7904.0
2024-01-16,daejeon,감귤,107530.0,395175800,3675.0
2024-01-16,daejeon,감자,44200.0,78264900,1770.7
2024-01-16,daejeon,깻잎,3426.5,37116710,10832.3
2024-01-16,daejeon,당근,28080.0,27224300,969.5
2024-01-16,daejeon,대파,52186.0,121880010,2335.5
2024-01-16,daejeon,딸기,21881.0,304865600,13932.9
2024-01-16,daejeon,마늘,17156.0,79363520,4626.0
2024-01-16,daejeon,무,80860.0,29942500,370.3
2024-01-16,daejeon,배추,49520.0,39992500,807.6
2024-01-16,daejeon,사과,32880.0,145758300,4433.0
2024-01-16,daejeon,상추,12824.0,57713470,4500.4
2024-01-16,daejeon,시금치,14236.7,48600252,3413.7
2024-01-16,daejeon,양배추,82295.0,34902009,424.1
2024-01-16,daejeon,양파,79524.0,73457180,923.7
2024-01-16,daejeon,오이,10109.0,52078284,5151.7
2024-01-16,daejeon,토마토,3115.0,11071700,3554.3
2024-01-16,daejeon,파프리카,2452.5,20032343,8168.1
2024-01-16,daejeon,포도,15285.5,123242700,8062.7
2024-01-16,garak,감귤,334983.0,1382684500,4127.6
2024-01-16,garak,감자,283470.0,456116000,1609.0
2024-01-16,garak,깻잎,29118.9,308383770,10590.5
2024-01-16,garak,당근,181630.0,159739900,879.5
2024-01-16,garak,대파,363224.0,852113700,2346.0
2024-01-16,garak,딸기,148656.5,2115435900,14230.4
2024-01-16,garak,마늘,9285.6,42409640,4567.2
2024-01-16,garak,무,585050.0,238810500,408.2
2024-01-16,garak,배추,269416.5,162699400,603.9
2024-01-16,garak,사과,77556.8,429565000,5538.7
2024-01-16,garak,상추,72188.0,376351200,5213.5
2024-01-16,garak,시금치,114145.9,437573610,3833.5
2024-01-16,garak,양배추,281351.0,175504650,623.8
2024-01-16,garak,양파,675930.0,679951800,1006.0
2024-01-16,garak,오이,100728.8,490533000,4869.8
2024-01-16,garak,토마토,79308.0,388884600,4903.5
2024-01-16,garak,파프리카,40595.0,332432000,8189.0
2024-01-16,garak,포도,51253.5,368533900,7190.4
2024-01-16,national,감귤,1399083.0,5183218220,3704.7
2024-01-16,national,감자,730769.0,1204133385,1647.8
2024-01-16,national,깻잎,58983.7,611521901,10367.6
2024-01-16,national,당근,431663.0,386520904,895.4
2024-01-16,national,대파,750863.2,1811021709,2411.9
2024-01-16,national,딸기,405252.6,5592903450,13801.0
2024-01-16,national,마늘,94282.5,445701303,4727.3
2024-01-16,national,무,1433898.8,556421821,388.0
2024-01-16,national,배추,699222.2,428718313,613.1
2024-01-16,national,사과,1462618.8,7225677310,4940.2
2024-01-16,national,상추,172138.7,864952885,5024.7
2024-01-16,national,시금치,241850.0,845121276,3494.4
2024-01-16,national,양배추,854084.1,456480107,534.5
2024-01-16,national,양파,1726510.7,1736851740,1006.0
2024-01-16,national,오이,224804.8,1002448183,4459.2
2024-01-16,national,토마토,156637.0,676238100,4317.2
2024-01-16,national,파프리카,62674.6,502115975,8011.5
2024-01-16,national,포도,148828.3,1097274860,7372.8
2024-01-17,daejeon,감귤,100426.0,388340900,3866.9
2024-01-17,daejeon,감자,27540.0,50335600,1827.7
2024-01-17,daejeon,깻잎,3279.7,34487850,10515.6
2024-01-17,daejeon,당근,20270.0,21505700,1061.0
2024-01-17,daejeon,대파,52450.0,123678330,2358.0
2024-01-17,daejeon,딸기,30266.0,419339000,13855.1
2024-01-17,daejeon,마늘,17985.0,80304540,4465.1
2024-01-17,daejeon,무,107060.2,41251606,385.3
2024-01-17,daejeon,배추,60895.0,43422250,713.1
2024-01-17,daejeon,사과,25975.0,126678400,4876.9
2024-01-17,daejeon,상추,11378.0,50608100,4447.9
2024-01-17,daejeon,시금치,10815.0,41207926,3810.3
2024-01-17,daejeon,양배추,77467.5,32227289,416.0
2024-01-17,daejeon,양파,95253.0,96130120,1009.2
2024-01-17,daejeon,오이,16140.0,74476832,4614.4
2024-01-17,daejeon,토마토,5939.0,24788800,4173.9
2024-01-17,daejeon,파프리카,3455.0,26490650,7667.3
2024-01-17,daejeon,포도,12223.0,106345200,8700.4
2024-01-17,garak,감귤,349234.2,1518381000,4347.7
2024-01-17,garak,감자,234170.0,343990000,1469.0
2024-01-17,garak,깻잎,33274.9,313041160,9407.7
2024-01-17,garak,당근,213740.0,187248000,876.1
2024-01-17,garak,대파,386309.0,842668700,2181.3
2024-01-17,garak,딸기,113113.9,1630241400,14412.4
2024-01-17,garak,마늘,8173.8,37015480,4528.6
2024-01-17,garak,무,665076.0,263845200,396.7
2024-01-17,garak,배추,246564.1,153090700,620.9
2024-01-17,garak,사과,136275.4,789854000,5796.0
2024-01-17,garak,상추,76336.0,341734100,4476.7
2024-01-17,garak,시금치,112932.0,437466830,3873.7
2024-01-17,garak,양배추,332237.0,184024150,553.9
2024-01-17,garak,양파,677058.0,669309550,988.6
2024-01-17,garak,오이,167633.0,766073250,4569.9
2024-01-17,garak,토마토,70761.0,360556000,5095.4
2024-01-17,garak,파프리카,74335.0,548586500,7379.9
2024-01-17,garak,포도,44397.1,367649000,8280.9
2024-01-17,national,감귤,1356223.3,5284963530,3896.8
2024-01-17,national,감자,635193.0,994154655,1565.1
2024-01-17,national,깻잎,62361.6,595900521,9555.6
2024-01-17,national,당근,469410.9,413196270,880.2
2024-01-17,national,대파,761739.5,1745977599,2292.1
2024-01-17,national,딸기,336814.3,4643790170,13787.4
2024-01-17,national,마늘,139302.2,507080694,3640.1
2024-01-17,national,무,1462216.5,569852566,389.7
2024-01-17,national,배추,570818.4,358083061,627.3
2024-01-17,national,사과,1473370.4,7493868040,5086.2
2024-01-17,national,상추,173914.0,785020243,4513.8
2024-01-17,national,시금치,225781.1,836534853,3705.1
2024-01-17,national,양배추,802098.1,398415379,496.7
2024-01-17,national,양파,1644606.0,1620773790,985.5
2024-01-17,national,오이,322783.0,1427332709,4422.0
2024-01-17,national,토마토,144250.0,652481500,4523.3
2024-01-17,national,파프리카,114082.4,831423687,7287.9
2024-01-17,national,포도,135437.0,1073887700,7929.1
2024-01-18,daejeon,감귤,93391.5,373386100,3998.1
2024-01-18,daejeon,감자,21980.0,35585000,1619.0
2024-01-18,daejeon,깻잎,3197.0,32562234,10185.2
2024-01-18,daejeon,당근,25840.0,27502600,1064.3
2024-01-18,daejeon,대파,46958.0,115873670,2467.6
2024-01-18,daejeon,딸기,16846.0,238634300,14165.6
2024-01-18,daejeon,마늘,21638.0,112036520,5177.8
2024-01-18,daejeon,무,93135.3,36081654,387.4
2024-01-18,daejeon,배추,55361.5,36715090,663.2
2024-01-18,daejeon,사과,20140.0,104556000,5191.5
2024-01-18,daejeon,상추,12203.0,52899130,4334.9
2024-01-18,daejeon,시금치,12249.0,51653025,4216.9
2024-01-18,daejeon,양배추,50530.0,23203328,459.2
2024-01-18,daejeon,양파,83183.0,74322680,893.5
2024-01-18,daejeon,오이,8610.0,44572616,5176.8
2024-01-18,daejeon,토마토,1535.0,6857300,4467.3
2024-01-18,daejeon,파프리카,3914.0,30545330,7804.1
2024-01-18,daejeon,포도,14367.4,108772500,7570.8
2024-01-18,garak,감귤,284814.6,1209684000,4247.3
2024-01-18,garak,감자,217790.0,368580000,1692.4
2024-01-18,garak,깻잎,33704.9,269234600,7988.0
2024-01-18,garak,당근,175440.0,159838000,911.1
2024-01-18,garak,대파,342968.0,747584100,2179.7
2024-01-18,garak,딸기,102468.6,1631267500,15919.7
2024-01-18,garak,마늘,12988.0,65450720,5039.3
2024-01-18,garak,무,484268.0,188632600,389.5
2024-01-18,garak,배추,233769.5,155495700,665.2
2024-01-18,garak,사과,143562.0,817014500,5691.0
2024-01-18,garak,상추,75406.0,345959200,4588.0
2024-01-18,garak,시금치,95448.2,401752950,4209.1
2024-01-18,garak,양배추,328786.0,184279100,560.5
2024-01-18,garak,양파,608429.0,586568600,964.1
2024-01-18,garak,오이,105372.5,490537200,4655.3
2024-01-18,garak,토마토,76392.4,413961300,5418.9
2024-01-18,garak,파프리카,49365.0,363523000,7364.0
2024-01-18,garak,포도,49888.4,393376000,7885.1
2024-01-18,national,감귤,1163981.4,4630477400,3978.1
2024-01-18,national,감자,634287.3,1006490641,1586.8
2024-01-18,national,깻잎,63948.4,545967313,8537.6
2024-01-18,national,당근,441161.0,401709074,910.6
2024-01-18,national,대파,718003.6,1657943120,2309.1
2024-01-18,national,딸기,281991.9,4127060930,14635.4
2024-01-18,national,마늘,100951.8,517507368,5126.3
2024-01-18,national,무,1183851.8,459924958,388.5
2024-01-18,national,배추,659251.5,412036211,625.0
2024-01-18,national,사과,1388480.0,6839434220,4925.8
2024-01-18,national,상추,178593.0,799585060,4477.1
2024-01-18,national,시금치,203173.5,795542107,3915.6
2024-01-18,national,양배추,746622.9,377996633,506.3
2024-01-18,national,양파,1492216.0,1426612592,956.0
2024-01-18,national,오이,220289.5,984716296,4470.1
2024-01-18,national,토마토,140383.4,654866600,4664.8
2024-01-18,national,파프리카,81590.5,586415507,7187.3
2024-01-18,national,포도,137470.8,1030753260,7498.0
2024-01-19,daejeon,감귤,103017.5,423713800,4113.0
2024-01-19,daejeon,감자,14970.0,22623500,1511.3
2024-01-19,daejeon,깻잎,3761.3,36146240,9610.0
2024-01-19,daejeon,당근,36280.0,31063700,856.2
2024-01-19,daejeon,대파,45968.0,121817690,2650.1
2024-01-19,daejeon,딸기,20586.0,329853600,16023.2
2024-01-19,daejeon,마늘,22378.0,99014260,4424.6
2024-01-19,daejeon,무,78440.4,30430832,387.9
2024-01-19,daejeon,배추,30519.0,21161490,693.4
2024-01-19,daejeon,사과,32965.0,184642500,5601.2
2024-01-19,daejeon,상추,12034.0,54523510,4530.8
2024-01-19,daejeon,시금치,11825.8,56657657,4791.0
2024-01-19,daejeon,양배추,43248.0,20311649,469.7
2024-01-19,daejeon,양파,124795.0,119358100,956.4
2024-01-19,daejeon,오이,13994.0,68223386,4875.2
2024-01-19,daejeon,토마토,5347.0,28650600,5358.3
2024-01-19,daejeon,파프리카,4076.5,29710365,7288.2
2024-01-19,daejeon,포도,14000.1,112462800,8033.0
2024-01-19,garak,감귤,318599.2,1349193000,4234.8
2024-01-19,garak,감자,239310.0,379043500,1583.9
2024-01-19,garak,깻잎,33994.2,261023470,7678.5
2024-01-19,garak,당근,141530.0,127395000,900.1
2024-01-19,garak,대파,355112.0,816941800,2300.5
2024-01-19,garak,딸기,127087.0,2172780900,17096.8
2024-01-19,garak,마늘,7999.8,39965480,4995.8
2024-01-19,garak,무,589300.0,232703300,394.9
2024-01-19,garak,배추,209776.9,147541200,703.3
2024-01-19,garak,사과,135638.4,814030000,6001.5
2024-01-19,garak,상추,79798.0,358672800,4494.8
2024-01-19,garak,시금치,95655.3,420789990,4399.0
2024-01-19,garak,양배추,341287.0,176407600,516.9
2024-01-19,garak,양파,491738.0,493005100,1002.6
2024-01-19,garak,오이,164049.6,739508670,4507.8
2024-01-19,garak,토마토,121380.5,626383400,5160.5
2024-01-19,garak,파프리카,55310.0,382475800,6915.1
2024-01-19,garak,포도,47006.0,377198000,8024.5
2024-01-19,national,감귤,1218720.2,4972446190,4080.1
2024-01-19,national,감자,566489.0,897822678,1584.9
2024-01-19,national,깻잎,66687.7,557609752,8361.5
2024-01-19,national,당근,330606.0,298923066,904.2
2024-01-19,national,대파,731117.2,1739830639,2379.7
2024-01-19,national,딸기,350206.4,5479698160,15647.1
2024-01-19,national,마늘,62166.2,293942297,4728.3
2024-01-19,national,무,1337272.9,514846081,385.0
2024-01-19,national,배추,539163.4,363167085,673.6
2024-01-19,national,사과,1588757.4,7689793250,4840.1
2024-01-19,national,상추,178188.0,790547291,4436.6
2024-01-19,national,시금치,208898.2,848952030,4064.0
2024-01-19,national,양배추,731250.0,351395455,480.5
2024-01-19,national,양파,1260723.0,1255540570,995.9
2024-01-19,national,오이,317569.6,1400270035,4409.3
2024-01-19,national,토마토,205756.0,995489640,4838.2
2024-01-19,national,파프리카,83947.0,588083838,7005.4
2024-01-19,national,포도,132984.3,1050545600,7899.8
2024-01-20,daejeon,감귤,85390.5,374668700,4387.7
2024-01-20,daejeon,감자,13760.0,24303700,1766.3
2024-01-20,daejeon,깻잎,3757.8,37009950,9848.8
2024-01-20,daejeon,당근,14790.0,18075100,1222.1
2024-01-20,daejeon,대파,42828.0,126821080,2961.2
2024-01-20,daejeon,딸기,23846.0,381278700,15989.2
2024-01-20,daejeon,마늘,15457.0,59845450,3871.7
2024-01-20,daejeon,무,39845.0,15271600,383.3
2024-01-20,daejeon,배추,36222.5,23682095,653.8
2024-01-20,daejeon,사과,28010.0,145684700,5201.2
2024-01-20,daejeon,상추,13368.0,61171840,4576.0
2024-01-20,daejeon,시금치,15101.5,76789244,5084.9
2024-01-20,daejeon,양배추,49620.0,22038467,444.1
2024-01-20,daejeon,양파,92242.0,81460400,883.1
2024-01-20,daejeon,오이,9132.0,51182652,5604.8
2024-01-20,daejeon,토마토,2635.0,14588600,5536.5
2024-01-20,daejeon,파프리카,3406.5,28944879,8497.0
2024-01-20,daejeon,포도,14544.0,109148900,7504.7
2024-01-20,garak,감귤,306955.0,1317542000,4292.3
2024-01-20,garak,감자,200870.0,326412000,1625.0
2024-01-20,garak,깻잎,35267.4,281451535,7980.5
2024-01-20,garak,당근,101340.0,88507000,873.4
2024-01-20,garak,대파,343900.0,793525600,2307.4
2024-01-20,garak,딸기,146939.9,2387009000,16244.8
2024-01-20,garak,마늘,11242.6,55481140,4934.9
